Country,Place of birth,Gender,Rate,Year,Unit,PowerCode,Value
United States,Foreign-born,Total,Participation rate,2010,Percentage,Units,75
United States,Foreign-born,Total,Participation rate,2011,Percentage,Units,74.3
United States,Foreign-born,Total,Participation rate,2012,Percentage,Units,73.7
United States,Foreign-born,Total,Participation rate,2013,Percentage,Units,73.5
United States,Foreign-born,Total,Participation rate,2014,Percentage,Units,73.4
United States,Foreign-born,Total,Participation rate,2015,Percentage,Units,72.9
United States,Foreign-born,Total,Participation rate,2016,Percentage,Units,73.2
United States,Foreign-born,Total,Participation rate,2017,Percentage,Units,74
United States,Foreign-born,Total,Participation rate,2018,Percentage,Units,74.2
United States,Foreign-born,Total,Participation rate,2019,Percentage,Units,74.6
Canada,Native-born,Men,Employment rate,2008,Percentage,Units,76.9
Canada,Native-born,Men,Employment rate,2009,Percentage,Units,73.8
Canada,Native-born,Men,Employment rate,2010,Percentage,Units,74
Canada,Native-born,Men,Employment rate,2011,Percentage,Units,74.8
Canada,Native-born,Men,Employment rate,2012,Percentage,Units,74.6
Canada,Native-born,Men,Employment rate,2013,Percentage,Units,74.8
Canada,Native-born,Men,Employment rate,2014,Percentage,Units,74.9
Canada,Native-born,Men,Employment rate,2015,Percentage,Units,74.8
Canada,Native-born,Men,Employment rate,2016,Percentage,Units,74.5
Canada,Native-born,Men,Employment rate,2017,Percentage,Units,75.4
Canada,Native-born,Men,Employment rate,2018,Percentage,Units,76
Canada,Native-born,Men,Employment rate,2019,Percentage,Units,76.6
Canada,Native-born,Men,Unemployment rate,2008,Percentage,Units,6.6
Canada,Native-born,Men,Unemployment rate,2009,Percentage,Units,9.4
Canada,Native-born,Men,Unemployment rate,2010,Percentage,Units,8.6
Canada,Native-born,Men,Unemployment rate,2011,Percentage,Units,8
Canada,Native-born,Men,Unemployment rate,2012,Percentage,Units,7.7
Canada,Native-born,Men,Unemployment rate,2013,Percentage,Units,7.5
Canada,Native-born,Men,Unemployment rate,2014,Percentage,Units,7.5
Canada,Native-born,Men,Unemployment rate,2015,Percentage,Units,7.8
Canada,Native-born,Men,Unemployment rate,2016,Percentage,Units,7.9
Canada,Native-born,Men,Unemployment rate,2017,Percentage,Units,7
Canada,Native-born,Men,Unemployment rate,2018,Percentage,Units,6.3
Canada,Native-born,Men,Unemployment rate,2019,Percentage,Units,6.2
Canada,Native-born,Men,Participation rate,2008,Percentage,Units,82.4
Canada,Native-born,Men,Participation rate,2009,Percentage,Units,81.4
Canada,Native-born,Men,Participation rate,2010,Percentage,Units,81.1
Canada,Native-born,Men,Participation rate,2011,Percentage,Units,81.2
Canada,Native-born,Men,Participation rate,2012,Percentage,Units,80.9
Canada,Native-born,Men,Participation rate,2013,Percentage,Units,80.9
Canada,Native-born,Men,Participation rate,2014,Percentage,Units,81
Canada,Native-born,Men,Participation rate,2015,Percentage,Units,81.1
Canada,Native-born,Men,Participation rate,2016,Percentage,Units,80.9
Canada,Native-born,Men,Participation rate,2017,Percentage,Units,81.1
Canada,Native-born,Men,Participation rate,2018,Percentage,Units,81.1
Canada,Native-born,Men,Participation rate,2019,Percentage,Units,81.6
Canada,Native-born,Women,Employment rate,2008,Percentage,Units,71.6
Canada,Native-born,Women,Employment rate,2009,Percentage,Units,70.5
Canada,Native-born,Women,Employment rate,2010,Percentage,Units,70.4
Canada,Native-born,Women,Employment rate,2011,Percentage,Units,70.5
Canada,Native-born,Women,Employment rate,2012,Percentage,Units,70.5
Canada,Native-born,Women,Employment rate,2013,Percentage,Units,71
Canada,Native-born,Women,Employment rate,2014,Percentage,Units,70.9
Canada,Native-born,Women,Employment rate,2015,Percentage,Units,71.1
Canada,Native-born,Women,Employment rate,2016,Percentage,Units,71.2
Canada,Native-born,Women,Employment rate,2017,Percentage,Units,71.8
Canada,Native-born,Women,Employment rate,2018,Percentage,Units,72.7
Canada,Native-born,Women,Employment rate,2019,Percentage,Units,73.3
Canada,Native-born,Women,Unemployment rate,2008,Percentage,Units,5.2
Canada,Native-born,Women,Unemployment rate,2009,Percentage,Units,6.4
Canada,Native-born,Women,Unemployment rate,2010,Percentage,Units,6.6
Canada,Native-born,Women,Unemployment rate,2011,Percentage,Units,6.4
Canada,Native-born,Women,Unemployment rate,2012,Percentage,Units,6.4
Canada,Native-born,Women,Unemployment rate,2013,Percentage,Units,6.2
Canada,Native-born,Women,Unemployment rate,2014,Percentage,Units,5.9
Canada,Native-born,Women,Unemployment rate,2015,Percentage,Units,5.8
Canada,Native-born,Women,Unemployment rate,2016,Percentage,Units,5.9
Canada,Native-born,Women,Unemployment rate,2017,Percentage,Units,5.4
Canada,Native-born,Women,Unemployment rate,2018,Percentage,Units,5.1
Canada,Native-born,Women,Unemployment rate,2019,Percentage,Units,4.8
Canada,Native-born,Women,Participation rate,2008,Percentage,Units,75.5
Canada,Native-born,Women,Participation rate,2009,Percentage,Units,75.3
Canada,Native-born,Women,Participation rate,2010,Percentage,Units,75.4
Canada,Native-born,Women,Participation rate,2011,Percentage,Units,75.4
Canada,Native-born,Women,Participation rate,2012,Percentage,Units,75.4
Canada,Native-born,Women,Participation rate,2013,Percentage,Units,75.7
Canada,Native-born,Women,Participation rate,2014,Percentage,Units,75.4
Canada,Native-born,Women,Participation rate,2015,Percentage,Units,75.5
Canada,Native-born,Women,Participation rate,2016,Percentage,Units,75.6
Canada,Native-born,Women,Participation rate,2017,Percentage,Units,75.9
Canada,Native-born,Women,Participation rate,2018,Percentage,Units,76.6
Canada,Native-born,Women,Participation rate,2019,Percentage,Units,76.9
Canada,Native-born,Total,Employment rate,2008,Percentage,Units,74.3
Canada,Native-born,Total,Employment rate,2009,Percentage,Units,72.2
Canada,Native-born,Total,Employment rate,2010,Percentage,Units,72.2
Canada,Native-born,Total,Employment rate,2011,Percentage,Units,72.7
Canada,Native-born,Total,Employment rate,2012,Percentage,Units,72.6
Canada,Native-born,Total,Employment rate,2013,Percentage,Units,73
Canada,Native-born,Total,Employment rate,2014,Percentage,Units,72.9
Canada,Native-born,Total,Employment rate,2015,Percentage,Units,73
Canada,Native-born,Total,Employment rate,2016,Percentage,Units,72.8
Canada,Native-born,Total,Employment rate,2017,Percentage,Units,73.7
Canada,Native-born,Total,Employment rate,2018,Percentage,Units,74.4
Canada,Native-born,Total,Employment rate,2019,Percentage,Units,74.9
Canada,Native-born,Total,Unemployment rate,2008,Percentage,Units,6
Canada,Native-born,Total,Unemployment rate,2009,Percentage,Units,8
Canada,Native-born,Total,Unemployment rate,2010,Percentage,Units,7.7
Canada,Native-born,Total,Unemployment rate,2011,Percentage,Units,7.2
Canada,Native-born,Total,Unemployment rate,2012,Percentage,Units,7.1
Canada,Native-born,Total,Unemployment rate,2013,Percentage,Units,6.9
Canada,Native-born,Total,Unemployment rate,2014,Percentage,Units,6.8
Canada,Native-born,Total,Unemployment rate,2015,Percentage,Units,6.9
Canada,Native-born,Total,Unemployment rate,2016,Percentage,Units,6.9
Canada,Native-born,Total,Unemployment rate,2017,Percentage,Units,6.3
Canada,Native-born,Total,Unemployment rate,2018,Percentage,Units,5.7
Canada,Native-born,Total,Unemployment rate,2019,Percentage,Units,5.5
Canada,Native-born,Total,Participation rate,2008,Percentage,Units,79
Canada,Native-born,Total,Participation rate,2009,Percentage,Units,78.4
Canada,Native-born,Total,Participation rate,2010,Percentage,Units,78.2
Canada,Native-born,Total,Participation rate,2011,Percentage,Units,78.3
Canada,Native-born,Total,Participation rate,2012,Percentage,Units,78.1
Canada,Native-born,Total,Participation rate,2013,Percentage,Units,78.4
Canada,Native-born,Total,Participation rate,2014,Percentage,Units,78.2
Canada,Native-born,Total,Participation rate,2015,Percentage,Units,78.4
Canada,Native-born,Total,Participation rate,2016,Percentage,Units,78.3
Canada,Native-born,Total,Participation rate,2017,Percentage,Units,78.6
Canada,Native-born,Total,Participation rate,2018,Percentage,Units,78.9
Canada,Native-born,Total,Participation rate,2019,Percentage,Units,79.3
France,Native-born,Men,Employment rate,2000,Percentage,Units,69.4
France,Native-born,Men,Employment rate,2001,Percentage,Units,70.3
France,Native-born,Men,Employment rate,2002,Percentage,Units,70.1
France,Native-born,Men,Employment rate,2003,Percentage,Units,70.3
France,Native-born,Men,Employment rate,2004,Percentage,Units,69.4
France,Native-born,Men,Employment rate,2005,Percentage,Units,69.4
France,Native-born,Men,Employment rate,2006,Percentage,Units,69
France,Native-born,Men,Employment rate,2007,Percentage,Units,69.5
France,Native-born,Men,Employment rate,2008,Percentage,Units,69.7
France,Native-born,Men,Employment rate,2009,Percentage,Units,68.5
France,Native-born,Men,Employment rate,2010,Percentage,Units,68.5
France,Native-born,Men,Employment rate,2011,Percentage,Units,68.4
France,Native-born,Men,Employment rate,2012,Percentage,Units,68.4
France,Native-born,Men,Employment rate,2013,Percentage,Units,68.1
France,Native-born,Men,Employment rate,2014,Percentage,Units,67.8
France,Native-born,Men,Employment rate,2015,Percentage,Units,67.7
France,Native-born,Men,Employment rate,2016,Percentage,Units,68.2
France,Native-born,Men,Employment rate,2017,Percentage,Units,68.9
France,Native-born,Men,Employment rate,2018,Percentage,Units,69.1
France,Native-born,Men,Employment rate,2019,Percentage,Units,69
France,Native-born,Men,Unemployment rate,2000,Percentage,Units,7.7
France,Native-born,Men,Unemployment rate,2001,Percentage,Units,6.2
France,Native-born,Men,Unemployment rate,2002,Percentage,Units,7
France,Native-born,Men,Unemployment rate,2003,Percentage,Units,6.8
France,Native-born,Men,Unemployment rate,2004,Percentage,Units,7.7
France,Native-born,Men,Unemployment rate,2005,Percentage,Units,7.5
France,Native-born,Men,Unemployment rate,2006,Percentage,Units,7.7
France,Native-born,Men,Unemployment rate,2007,Percentage,Units,6.9
France,Native-born,Men,Unemployment rate,2008,Percentage,Units,6.3
France,Native-born,Men,Unemployment rate,2009,Percentage,Units,8.5
France,Native-born,Men,Unemployment rate,2010,Percentage,Units,8.4
France,Native-born,Men,Unemployment rate,2011,Percentage,Units,8.3
France,Native-born,Men,Unemployment rate,2012,Percentage,Units,8.7
France,Native-born,Men,Unemployment rate,2013,Percentage,Units,9.2
France,Native-born,Men,Unemployment rate,2014,Percentage,Units,9.8
France,Native-born,Men,Unemployment rate,2015,Percentage,Units,9.9
France,Native-born,Men,Unemployment rate,2016,Percentage,Units,9.5
France,Native-born,Men,Unemployment rate,2017,Percentage,Units,8.7
France,Native-born,Men,Unemployment rate,2018,Percentage,Units,8.4
France,Native-born,Men,Unemployment rate,2019,Percentage,Units,8
France,Native-born,Men,Participation rate,2000,Percentage,Units,75.1
France,Native-born,Men,Participation rate,2001,Percentage,Units,75
France,Native-born,Men,Participation rate,2002,Percentage,Units,75.4
France,Native-born,Men,Participation rate,2003,Percentage,Units,75.4
France,Native-born,Men,Participation rate,2004,Percentage,Units,75.2
France,Native-born,Men,Participation rate,2005,Percentage,Units,75
France,Native-born,Men,Participation rate,2006,Percentage,Units,74.7
France,Native-born,Men,Participation rate,2007,Percentage,Units,74.6
France,Native-born,Men,Participation rate,2008,Percentage,Units,74.4
France,Native-born,Men,Participation rate,2009,Percentage,Units,74.8
France,Native-born,Men,Participation rate,2010,Percentage,Units,74.8
France,Native-born,Men,Participation rate,2011,Percentage,Units,74.5
France,Native-born,Men,Participation rate,2012,Percentage,Units,74.9
France,Native-born,Men,Participation rate,2013,Percentage,Units,75
France,Native-born,Men,Participation rate,2014,Percentage,Units,75.1
France,Native-born,Men,Participation rate,2015,Percentage,Units,75.2
France,Native-born,Men,Participation rate,2016,Percentage,Units,75.3
France,Native-born,Men,Participation rate,2017,Percentage,Units,75.5
France,Native-born,Men,Participation rate,2018,Percentage,Units,75.4
France,Native-born,Men,Participation rate,2019,Percentage,Units,75
France,Native-born,Women,Employment rate,2000,Percentage,Units,56.3
France,Native-born,Women,Employment rate,2001,Percentage,Units,57.2
France,Native-born,Women,Employment rate,2002,Percentage,Units,58
France,Native-born,Women,Employment rate,2003,Percentage,Units,59.4
France,Native-born,Women,Employment rate,2004,Percentage,Units,58.7
France,Native-born,Women,Employment rate,2005,Percentage,Units,59.7
France,Native-born,Women,Employment rate,2006,Percentage,Units,59.8
France,Native-born,Women,Employment rate,2007,Percentage,Units,61
France,Native-born,Women,Employment rate,2008,Percentage,Units,61.6
France,Native-born,Women,Employment rate,2009,Percentage,Units,60.9
France,Native-born,Women,Employment rate,2010,Percentage,Units,61.3
France,Native-born,Women,Employment rate,2011,Percentage,Units,61.3
France,Native-born,Women,Employment rate,2012,Percentage,Units,61.7
France,Native-born,Women,Employment rate,2013,Percentage,Units,62.2
France,Native-born,Women,Employment rate,2014,Percentage,Units,62.1
France,Native-born,Women,Employment rate,2015,Percentage,Units,62.5
France,Native-born,Women,Employment rate,2016,Percentage,Units,63
France,Native-born,Women,Employment rate,2017,Percentage,Units,63.3
France,Native-born,Women,Employment rate,2018,Percentage,Units,63.9
France,Native-born,Women,Employment rate,2019,Percentage,Units,64.4
France,Native-born,Women,Unemployment rate,2000,Percentage,Units,11.3
France,Native-born,Women,Unemployment rate,2001,Percentage,Units,9.8
France,Native-born,Women,Unemployment rate,2002,Percentage,Units,9.2
France,Native-born,Women,Unemployment rate,2003,Percentage,Units,8.9
France,Native-born,Women,Unemployment rate,2004,Percentage,Units,9.6
France,Native-born,Women,Unemployment rate,2005,Percentage,Units,9
France,Native-born,Women,Unemployment rate,2006,Percentage,Units,9.2
France,Native-born,Women,Unemployment rate,2007,Percentage,Units,8.1
France,Native-born,Women,Unemployment rate,2008,Percentage,Units,7.8
France,Native-born,Women,Unemployment rate,2009,Percentage,Units,9.2
France,Native-born,Women,Unemployment rate,2010,Percentage,Units,8.7
France,Native-born,Women,Unemployment rate,2011,Percentage,Units,8.9
France,Native-born,Women,Unemployment rate,2012,Percentage,Units,8.7
France,Native-born,Women,Unemployment rate,2013,Percentage,Units,8.9
France,Native-born,Women,Unemployment rate,2014,Percentage,Units,9.2
France,Native-born,Women,Unemployment rate,2015,Percentage,Units,9
France,Native-born,Women,Unemployment rate,2016,Percentage,Units,9
France,Native-born,Women,Unemployment rate,2017,Percentage,Units,8.5
France,Native-born,Women,Unemployment rate,2018,Percentage,Units,8.3
France,Native-born,Women,Unemployment rate,2019,Percentage,Units,7.7
France,Native-born,Women,Participation rate,2000,Percentage,Units,63.5
France,Native-born,Women,Participation rate,2001,Percentage,Units,63.5
France,Native-born,Women,Participation rate,2002,Percentage,Units,63.8
France,Native-born,Women,Participation rate,2003,Percentage,Units,65.2
France,Native-born,Women,Participation rate,2004,Percentage,Units,65
France,Native-born,Women,Participation rate,2005,Percentage,Units,65.7
France,Native-born,Women,Participation rate,2006,Percentage,Units,65.9
France,Native-born,Women,Participation rate,2007,Percentage,Units,66.3
France,Native-born,Women,Participation rate,2008,Percentage,Units,66.7
France,Native-born,Women,Participation rate,2009,Percentage,Units,67.1
France,Native-born,Women,Participation rate,2010,Percentage,Units,67.2
France,Native-born,Women,Participation rate,2011,Percentage,Units,67.2
France,Native-born,Women,Participation rate,2012,Percentage,Units,67.5
France,Native-born,Women,Participation rate,2013,Percentage,Units,68.3
France,Native-born,Women,Participation rate,2014,Percentage,Units,68.4
France,Native-born,Women,Participation rate,2015,Percentage,Units,68.7
France,Native-born,Women,Participation rate,2016,Percentage,Units,69.2
France,Native-born,Women,Participation rate,2017,Percentage,Units,69.1
France,Native-born,Women,Participation rate,2018,Percentage,Units,69.7
France,Native-born,Women,Participation rate,2019,Percentage,Units,69.7
France,Native-born,Total,Employment rate,2000,Percentage,Units,62.7
France,Native-born,Total,Employment rate,2001,Percentage,Units,63.7
France,Native-born,Total,Employment rate,2002,Percentage,Units,64
France,Native-born,Total,Employment rate,2003,Percentage,Units,64.7
France,Native-born,Total,Employment rate,2004,Percentage,Units,64
France,Native-born,Total,Employment rate,2005,Percentage,Units,64.5
France,Native-born,Total,Employment rate,2006,Percentage,Units,64.4
France,Native-born,Total,Employment rate,2007,Percentage,Units,65.2
France,Native-born,Total,Employment rate,2008,Percentage,Units,65.6
France,Native-born,Total,Employment rate,2009,Percentage,Units,64.7
France,Native-born,Total,Employment rate,2010,Percentage,Units,64.9
France,Native-born,Total,Employment rate,2011,Percentage,Units,64.8
France,Native-born,Total,Employment rate,2012,Percentage,Units,65
France,Native-born,Total,Employment rate,2013,Percentage,Units,65.1
France,Native-born,Total,Employment rate,2014,Percentage,Units,64.9
France,Native-born,Total,Employment rate,2015,Percentage,Units,65.1
France,Native-born,Total,Employment rate,2016,Percentage,Units,65.6
France,Native-born,Total,Employment rate,2017,Percentage,Units,66
France,Native-born,Total,Employment rate,2018,Percentage,Units,66.5
France,Native-born,Total,Employment rate,2019,Percentage,Units,66.6
France,Native-born,Total,Unemployment rate,2000,Percentage,Units,9.4
France,Native-born,Total,Unemployment rate,2001,Percentage,Units,7.9
France,Native-born,Total,Unemployment rate,2002,Percentage,Units,8
France,Native-born,Total,Unemployment rate,2003,Percentage,Units,7.8
France,Native-born,Total,Unemployment rate,2004,Percentage,Units,8.6
France,Native-born,Total,Unemployment rate,2005,Percentage,Units,8.2
France,Native-born,Total,Unemployment rate,2006,Percentage,Units,8.4
France,Native-born,Total,Unemployment rate,2007,Percentage,Units,7.4
France,Native-born,Total,Unemployment rate,2008,Percentage,Units,7
France,Native-born,Total,Unemployment rate,2009,Percentage,Units,8.8
France,Native-born,Total,Unemployment rate,2010,Percentage,Units,8.6
France,Native-born,Total,Unemployment rate,2011,Percentage,Units,8.6
France,Native-born,Total,Unemployment rate,2012,Percentage,Units,8.7
France,Native-born,Total,Unemployment rate,2013,Percentage,Units,9.1
France,Native-born,Total,Unemployment rate,2014,Percentage,Units,9.5
France,Native-born,Total,Unemployment rate,2015,Percentage,Units,9.5
France,Native-born,Total,Unemployment rate,2016,Percentage,Units,9.2
France,Native-born,Total,Unemployment rate,2017,Percentage,Units,8.6
France,Native-born,Total,Unemployment rate,2018,Percentage,Units,8.3
France,Native-born,Total,Unemployment rate,2019,Percentage,Units,7.8
France,Native-born,Total,Participation rate,2000,Percentage,Units,69.2
France,Native-born,Total,Participation rate,2001,Percentage,Units,69.2
France,Native-born,Total,Participation rate,2002,Percentage,Units,69.6
France,Native-born,Total,Participation rate,2003,Percentage,Units,70.2
France,Native-born,Total,Participation rate,2004,Percentage,Units,70
France,Native-born,Total,Participation rate,2005,Percentage,Units,70.3
France,Native-born,Total,Participation rate,2006,Percentage,Units,70.3
France,Native-born,Total,Participation rate,2007,Percentage,Units,70.4
France,Native-born,Total,Participation rate,2008,Percentage,Units,70.5
France,Native-born,Total,Participation rate,2009,Percentage,Units,70.9
France,Native-born,Total,Participation rate,2010,Percentage,Units,70.9
France,Native-born,Total,Participation rate,2011,Percentage,Units,70.8
France,Native-born,Total,Participation rate,2012,Percentage,Units,71.2
France,Native-born,Total,Participation rate,2013,Percentage,Units,71.6
France,Native-born,Total,Participation rate,2014,Percentage,Units,71.7
France,Native-born,Total,Participation rate,2015,Percentage,Units,71.9
France,Native-born,Total,Participation rate,2016,Percentage,Units,72.2
France,Native-born,Total,Participation rate,2017,Percentage,Units,72.3
France,Native-born,Total,Participation rate,2018,Percentage,Units,72.5
France,Native-born,Total,Participation rate,2019,Percentage,Units,72.3
Germany,Native-born,Men,Employment rate,2000,Percentage,Units,73.8
Germany,Native-born,Men,Employment rate,2001,Percentage,Units,73.4
Germany,Native-born,Men,Employment rate,2002,Percentage,Units,72.5
Germany,Native-born,Men,Employment rate,2003,Percentage,Units,71.8
Germany,Native-born,Men,Employment rate,2004,Percentage,Units,70.8
Germany,Native-born,Men,Employment rate,2005,Percentage,Units,72.4
Germany,Native-born,Men,Employment rate,2006,Percentage,Units,73.9
Germany,Native-born,Men,Employment rate,2007,Percentage,Units,75.1
Germany,Native-born,Men,Employment rate,2008,Percentage,Units,76.6
Germany,Native-born,Men,Employment rate,2009,Percentage,Units,76
Germany,Native-born,Men,Employment rate,2010,Percentage,Units,75.9
Germany,Native-born,Men,Employment rate,2011,Percentage,Units,76.6
Germany,Native-born,Men,Employment rate,2012,Percentage,Units,78.1
Germany,Native-born,Men,Employment rate,2013,Percentage,Units,78.1
Germany,Native-born,Men,Employment rate,2014,Percentage,Units,78.3
Germany,Native-born,Men,Employment rate,2015,Percentage,Units,78.2
Germany,Native-born,Men,Employment rate,2016,Percentage,Units,79.2
Germany,Native-born,Men,Employment rate,2017,Percentage,Units,79.9
Germany,Native-born,Men,Employment rate,2018,Percentage,Units,80.4
Germany,Native-born,Men,Employment rate,2019,Percentage,Units,81
Germany,Native-born,Men,Unemployment rate,2000,Percentage,Units,6.9
Germany,Native-born,Men,Unemployment rate,2001,Percentage,Units,7.3
Germany,Native-born,Men,Unemployment rate,2002,Percentage,Units,8.1
Germany,Native-born,Men,Unemployment rate,2003,Percentage,Units,9.2
Germany,Native-born,Men,Unemployment rate,2004,Percentage,Units,10.2
Germany,Native-born,Men,Unemployment rate,2005,Percentage,Units,10.1
Germany,Native-born,Men,Unemployment rate,2006,Percentage,Units,9.3
Germany,Native-born,Men,Unemployment rate,2007,Percentage,Units,7.6
Germany,Native-born,Men,Unemployment rate,2008,Percentage,Units,6.5
Germany,Native-born,Men,Unemployment rate,2009,Percentage,Units,7.2
Germany,Native-born,Men,Unemployment rate,2010,Percentage,Units,7
Germany,Native-born,Men,Unemployment rate,2011,Percentage,Units,5.9
Germany,Native-born,Men,Unemployment rate,2012,Percentage,Units,5.1
Germany,Native-born,Men,Unemployment rate,2013,Percentage,Units,5.1
Germany,Native-born,Men,Unemployment rate,2014,Percentage,Units,4.8
Germany,Native-born,Men,Unemployment rate,2015,Percentage,Units,4.5
Germany,Native-born,Men,Unemployment rate,2016,Percentage,Units,3.9
Germany,Native-born,Men,Unemployment rate,2017,Percentage,Units,3.5
Germany,Native-born,Men,Unemployment rate,2018,Percentage,Units,3.2
Germany,Native-born,Men,Unemployment rate,2019,Percentage,Units,2.9
Germany,Native-born,Men,Participation rate,2000,Percentage,Units,79.3
Germany,Native-born,Men,Participation rate,2001,Percentage,Units,79.1
Germany,Native-born,Men,Participation rate,2002,Percentage,Units,78.9
Germany,Native-born,Men,Participation rate,2003,Percentage,Units,79
Germany,Native-born,Men,Participation rate,2004,Percentage,Units,78.8
Germany,Native-born,Men,Participation rate,2005,Percentage,Units,80.5
Germany,Native-born,Men,Participation rate,2006,Percentage,Units,81.4
Germany,Native-born,Men,Participation rate,2007,Percentage,Units,81.3
Germany,Native-born,Men,Participation rate,2008,Percentage,Units,81.9
Germany,Native-born,Men,Participation rate,2009,Percentage,Units,81.9
Germany,Native-born,Men,Participation rate,2010,Percentage,Units,81.6
Germany,Native-born,Men,Participation rate,2011,Percentage,Units,81.4
Germany,Native-born,Men,Participation rate,2012,Percentage,Units,82.3
Germany,Native-born,Men,Participation rate,2013,Percentage,Units,82.3
Germany,Native-born,Men,Participation rate,2014,Percentage,Units,82.3
Germany,Native-born,Men,Participation rate,2015,Percentage,Units,81.9
Germany,Native-born,Men,Participation rate,2016,Percentage,Units,82.4
Germany,Native-born,Men,Participation rate,2017,Percentage,Units,82.8
Germany,Native-born,Men,Participation rate,2018,Percentage,Units,83.1
Germany,Native-born,Men,Participation rate,2019,Percentage,Units,83.5
Germany,Native-born,Women,Employment rate,2000,Percentage,Units,59.6
Germany,Native-born,Women,Employment rate,2001,Percentage,Units,60.5
Germany,Native-born,Women,Employment rate,2002,Percentage,Units,60.6
Germany,Native-born,Women,Employment rate,2003,Percentage,Units,60.7
Germany,Native-born,Women,Employment rate,2004,Percentage,Units,60.3
Germany,Native-born,Women,Employment rate,2005,Percentage,Units,61.8
Germany,Native-born,Women,Employment rate,2006,Percentage,Units,63.5
Germany,Native-born,Women,Employment rate,2007,Percentage,Units,65.7
Germany,Native-born,Women,Employment rate,2008,Percentage,Units,66.4
Germany,Native-born,Women,Employment rate,2009,Percentage,Units,67.4
Germany,Native-born,Women,Employment rate,2010,Percentage,Units,67.8
Germany,Native-born,Women,Employment rate,2011,Percentage,Units,69.3
Germany,Native-born,Women,Employment rate,2012,Percentage,Units,69.8
Germany,Native-born,Women,Employment rate,2013,Percentage,Units,70.8
Germany,Native-born,Women,Employment rate,2014,Percentage,Units,71.4
Germany,Native-born,Women,Employment rate,2015,Percentage,Units,72.1
Germany,Native-born,Women,Employment rate,2016,Percentage,Units,73.2
Germany,Native-born,Women,Employment rate,2017,Percentage,Units,74.1
Germany,Native-born,Women,Employment rate,2018,Percentage,Units,74.6
Germany,Native-born,Women,Employment rate,2019,Percentage,Units,75.3
Germany,Native-born,Women,Unemployment rate,2000,Percentage,Units,8
Germany,Native-born,Women,Unemployment rate,2001,Percentage,Units,7.5
Germany,Native-born,Women,Unemployment rate,2002,Percentage,Units,7.9
Germany,Native-born,Women,Unemployment rate,2003,Percentage,Units,8.8
Germany,Native-born,Women,Unemployment rate,2004,Percentage,Units,9.5
Germany,Native-born,Women,Unemployment rate,2005,Percentage,Units,9.9
Germany,Native-born,Women,Unemployment rate,2006,Percentage,Units,9.4
Germany,Native-born,Women,Unemployment rate,2007,Percentage,Units,8
Germany,Native-born,Women,Unemployment rate,2008,Percentage,Units,6.8
Germany,Native-born,Women,Unemployment rate,2009,Percentage,Units,6.8
Germany,Native-born,Women,Unemployment rate,2010,Percentage,Units,6.1
Germany,Native-born,Women,Unemployment rate,2011,Percentage,Units,5.2
Germany,Native-born,Women,Unemployment rate,2012,Percentage,Units,4.7
Germany,Native-born,Women,Unemployment rate,2013,Percentage,Units,4.5
Germany,Native-born,Women,Unemployment rate,2014,Percentage,Units,4.2
Germany,Native-born,Women,Unemployment rate,2015,Percentage,Units,3.7
Germany,Native-born,Women,Unemployment rate,2016,Percentage,Units,3.3
Germany,Native-born,Women,Unemployment rate,2017,Percentage,Units,2.9
Germany,Native-born,Women,Unemployment rate,2018,Percentage,Units,2.5
Germany,Native-born,Women,Unemployment rate,2019,Percentage,Units,2.3
Germany,Native-born,Women,Participation rate,2000,Percentage,Units,64.8
Germany,Native-born,Women,Participation rate,2001,Percentage,Units,65.4
Germany,Native-born,Women,Participation rate,2002,Percentage,Units,65.8
Germany,Native-born,Women,Participation rate,2003,Percentage,Units,66.5
Germany,Native-born,Women,Participation rate,2004,Percentage,Units,66.6
Germany,Native-born,Women,Participation rate,2005,Percentage,Units,68.6
Germany,Native-born,Women,Participation rate,2006,Percentage,Units,70.1
Germany,Native-born,Women,Participation rate,2007,Percentage,Units,71.4
Germany,Native-born,Women,Participation rate,2008,Percentage,Units,71.3
Germany,Native-born,Women,Participation rate,2009,Percentage,Units,72.3
Germany,Native-born,Women,Participation rate,2010,Percentage,Units,72.3
Germany,Native-born,Women,Participation rate,2011,Percentage,Units,73.1
Germany,Native-born,Women,Participation rate,2012,Percentage,Units,73.3
Germany,Native-born,Women,Participation rate,2013,Percentage,Units,74.2
Germany,Native-born,Women,Participation rate,2014,Percentage,Units,74.6
Germany,Native-born,Women,Participation rate,2015,Percentage,Units,74.9
Germany,Native-born,Women,Participation rate,2016,Percentage,Units,75.7
Germany,Native-born,Women,Participation rate,2017,Percentage,Units,76.3
Germany,Native-born,Women,Participation rate,2018,Percentage,Units,76.5
Germany,Native-born,Women,Participation rate,2019,Percentage,Units,77.1
Germany,Native-born,Total,Employment rate,2000,Percentage,Units,66.7
Germany,Native-born,Total,Employment rate,2001,Percentage,Units,67
Germany,Native-born,Total,Employment rate,2002,Percentage,Units,66.6
Germany,Native-born,Total,Employment rate,2003,Percentage,Units,66.3
Germany,Native-born,Total,Employment rate,2004,Percentage,Units,65.6
Germany,Native-born,Total,Employment rate,2005,Percentage,Units,67.1
Germany,Native-born,Total,Employment rate,2006,Percentage,Units,68.8
Germany,Native-born,Total,Employment rate,2007,Percentage,Units,70.5
Germany,Native-born,Total,Employment rate,2008,Percentage,Units,71.6
Germany,Native-born,Total,Employment rate,2009,Percentage,Units,71.7
